hora,temperatura
2025-08-20T15:50:35,26.94
2025-08-20T15:50:40,28.33
2025-08-20T15:50:45,26.78
2025-08-20T15:50:50,28.16
2025-08-20T15:50:55,27.57
2025-08-20T15:51:00,27.7
2025-08-20T15:51:05,25.28
2025-08-20T15:51:10,26.12
2025-08-20T15:51:15,27.32
2025-08-20T15:51:20,28.47
2025-08-20T15:51:25,27.55
2025-08-20T15:51:30,24.58
2025-08-20T15:51:35,28.37
2025-08-20T15:51:40,26.47
2025-08-20T15:51:45,26.19
2025-08-20T15:51:50,26.15
2025-08-20T15:51:55,26.33
2025-08-20T15:52:00,25.51
2025-08-20T15:52:05,26.6
2025-08-20T15:52:10,24.67
2025-08-20T15:52:15,25.26
2025-08-20T15:52:20,24.89
2025-08-20T15:52:25,25.32
2025-08-20T15:52:30,27.61
2025-08-20T15:52:35,26.49
2025-08-20T15:52:40,27.37
2025-08-20T15:52:45,28.1
2025-08-20T15:52:50,25.52
2025-08-20T15:52:55,26.05
2025-08-20T15:53:00,24.66
2025-08-20T15:53:05,25.64
2025-08-20T15:53:10,24.89
2025-08-20T15:53:15,25.31
2025-08-20T15:53:20,25.49
2025-08-20T15:53:25,25.27
2025-08-20T15:53:30,25.6
2025-08-20T15:53:35,25.42
2025-08-20T15:53:40,28.1
2025-08-20T15:53:45,28.29
2025-08-20T15:53:50,25.27
2025-08-20T15:53:55,27.87
2025-08-20T15:54:00,26.72
2025-08-20T15:54:05,24.58
2025-08-20T15:54:10,25.2
2025-08-20T15:54:15,26.49
2025-08-20T15:54:20,28.16
2025-08-20T15:54:25,25.61
2025-08-20T15:54:30,26.07
2025-08-20T15:54:35,26.33
2025-08-20T15:54:40,27.13
2025-08-20T15:54:45,28.18
2025-08-20T15:54:50,26.81
2025-08-20T15:54:55,26.37
2025-08-20T15:55:00,24.78
2025-08-20T15:55:05,24.49
2025-08-20T15:55:10,26.88
2025-08-20T15:55:15,26.47
2025-08-20T15:55:20,25.37
2025-08-20T15:55:25,26.73
2025-08-20T15:55:30,25.67
2025-08-20T15:55:35,27.13
2025-08-20T15:55:40,25.57
2025-08-20T15:55:45,24.62
2025-08-20T15:55:50,27.47
2025-08-20T15:55:55,25.86
2025-08-20T15:56:00,24.46
2025-08-20T15:56:05,24.36
2025-08-20T15:56:10,25.57
2025-08-20T15:56:15,26.28
2025-08-20T15:56:20,28.22
2025-08-20T15:56:25,28.21
2025-08-20T15:56:30,25.97
2025-08-20T15:56:35,27.18
2025-08-20T15:56:40,24.47
2025-08-20T15:56:45,26.46
2025-08-20T15:56:50,27.2
2025-08-20T15:56:55,26.0
2025-08-20T15:57:00,25.77
2025-08-20T15:57:05,27.06
2025-08-20T15:57:10,26.48
2025-08-20T15:57:15,25.25
2025-08-20T15:57:20,24.47
2025-08-20T15:57:25,25.11
2025-08-20T15:57:30,27.62
2025-08-20T15:57:35,28.13
2025-08-20T15:57:40,26.94
2025-08-20T15:57:45,24.79
2025-08-20T15:57:50,27.02
2025-08-20T15:57:55,27.87
2025-08-20T15:58:00,26.87
2025-08-20T15:58:05,26.37
2025-08-20T15:58:10,26.19
2025-08-20T15:58:15,25.1
2025-08-20T15:58:20,26.92
2025-08-20T15:58:25,26.15
2025-08-20T15:58:30,27.9
2025-08-20T15:58:35,27.23
2025-08-20T15:58:40,27.1
2025-08-20T15:58:45,27.6
2025-08-20T15:58:50,25.14
2025-08-20T15:58:55,27.59
2025-08-20T15:59:00,24.73
2025-08-20T15:59:05,25.9
2025-08-20T15:59:10,26.11
2025-08-20T15:59:15,24.99
2025-08-20T15:59:20,27.94
2025-08-20T15:59:25,27.18
2025-08-20T15:59:30,24.64
2025-08-20T15:59:35,25.11
2025-08-20T15:59:40,25.74
2025-08-20T15:59:45,26.14
2025-08-20T15:59:50,27.31
2025-08-20T15:59:55,25.54
2025-08-20T16:00:00,28.21
2025-08-20T16:00:05,26.53
2025-08-20T16:00:10,26.17
2025-08-20T16:00:15,27.02
2025-08-20T16:00:20,26.01
2025-08-20T16:00:25,24.42
2025-08-20T16:00:30,28.03
2025-08-20T16:00:35,27.1
2025-08-20T16:00:40,28.1
2025-08-20T16:00:45,24.69
2025-08-20T16:00:50,26.74
2025-08-20T16:00:55,26.78
2025-08-20T16:01:00,24.5
2025-08-20T16:01:05,27.8
2025-08-20T16:01:10,24.56
2025-08-20T16:01:15,26.85
2025-08-20T16:01:20,26.38
2025-08-20T16:01:25,25.83
2025-08-20T16:01:30,25.25
2025-08-20T16:01:35,26.41
2025-08-20T16:01:40,25.84
2025-08-20T16:01:45,26.28
2025-08-20T16:01:50,28.14
2025-08-20T16:01:55,24.43
2025-08-20T16:02:00,25.89
2025-08-20T16:02:05,27.58
2025-08-20T16:02:10,25.08
2025-08-20T16:02:15,27.47
2025-08-20T16:02:20,27.86
2025-08-20T16:02:25,25.15
2025-08-20T16:02:30,27.72
2025-08-20T16:02:35,26.13
2025-08-20T16:02:40,25.21
2025-08-20T16:02:45,26.87
2025-08-20T16:02:50,27.54
2025-08-20T16:02:55,25.44
2025-08-20T16:03:00,27.81
2025-08-20T16:03:05,26.05
2025-08-20T16:03:10,26.26
2025-08-20T16:03:15,27.93
2025-08-20T16:03:20,25.74
2025-08-20T16:03:25,25.55
2025-08-20T16:03:30,27.75
2025-08-20T16:03:35,27.58
2025-08-20T16:03:40,28.06
2025-08-20T16:03:45,25.01
2025-08-20T16:03:50,24.67
2025-08-20T16:03:55,25.54
2025-08-20T16:04:00,26.78
2025-08-20T16:04:05,26.64
2025-08-20T16:04:10,24.64
2025-08-20T16:04:15,27.27
2025-08-20T16:04:20,24.4
2025-08-20T16:04:25,27.52
2025-08-20T16:04:30,28.08
2025-08-20T16:04:35,24.74
2025-08-20T16:04:40,28.1
2025-08-20T16:04:45,26.1
2025-08-20T16:04:50,26.83
2025-08-20T16:04:55,27.55
2025-08-20T16:05:00,27.89
2025-08-20T16:05:05,24.82
2025-08-20T16:05:10,26.66
2025-08-20T16:05:15,26.54
2025-08-20T16:05:20,25.9
2025-08-20T16:05:25,27.84
2025-08-20T16:05:30,25.88
2025-08-20T16:05:35,25.06
2025-08-20T16:05:40,24.79
2025-08-20T16:05:45,24.19
2025-08-20T16:05:50,26.8
2025-08-20T16:05:55,27.54
2025-08-20T16:06:00,25.82
2025-08-20T16:06:05,25.87
2025-08-20T16:06:10,26.71
2025-08-20T16:06:15,27.86
2025-08-20T16:06:20,24.52
2025-08-20T16:06:25,26.41
2025-08-20T16:06:30,26.55
2025-08-20T16:06:35,27.48
2025-08-20T16:06:40,27.13
2025-08-20T16:06:45,26.27
2025-08-20T16:06:50,26.04
2025-08-20T16:06:55,28.08
2025-08-20T16:07:00,24.38
2025-08-20T16:07:05,25.04
2025-08-20T16:07:10,27.01
2025-08-20T16:07:15,25.96
2025-08-20T16:07:20,27.29
2025-08-20T16:07:25,25.28
2025-08-20T16:07:30,27.71
2025-08-20T16:07:35,26.33
2025-08-20T16:07:40,26.24
2025-08-20T16:07:45,24.26
2025-08-20T16:07:50,25.48
2025-08-20T16:07:55,26.94
2025-08-20T16:08:00,25.16
2025-08-20T16:08:05,25.07
2025-08-20T16:08:10,25.81
2025-08-20T16:08:15,25.25
2025-08-20T16:08:20,25.88
2025-08-20T16:08:25,26.92
2025-08-20T16:08:30,28.0
2025-08-20T16:08:35,26.65
2025-08-20T16:08:40,25.66
2025-08-20T16:08:45,26.95
2025-08-20T16:08:50,24.02
2025-08-20T16:08:55,26.43
2025-08-20T16:09:00,24.52
2025-08-20T16:09:05,26.5
2025-08-20T16:09:10,24.97
2025-08-20T16:09:15,25.32
2025-08-20T16:09:20,25.31
2025-08-20T16:09:25,24.53
2025-08-20T16:09:30,27.89
2025-08-20T16:09:35,24.56
2025-08-20T16:09:40,24.99
2025-08-20T16:09:45,24.66
2025-08-20T16:09:50,24.53
2025-08-20T16:09:55,24.07
2025-08-20T16:10:00,27.52
2025-08-20T16:10:05,25.54
2025-08-20T16:10:10,27.93
2025-08-20T16:10:15,24.58
2025-08-20T16:10:20,25.75
2025-08-20T16:10:25,27.23
2025-08-20T16:10:30,25.15
2025-08-20T16:10:35,26.29
2025-08-20T16:10:40,26.71
2025-08-20T16:10:45,26.41
2025-08-20T16:10:50,26.48
2025-08-20T16:10:55,27.27
2025-08-20T16:11:00,24.62
2025-08-20T16:11:05,25.36
2025-08-20T16:11:10,24.31
2025-08-20T16:11:15,26.28
2025-08-20T16:11:20,24.89
2025-08-20T16:11:25,25.53
2025-08-20T16:11:30,27.91
2025-08-20T16:11:35,27.42
2025-08-20T16:11:40,27.32
2025-08-20T16:11:45,25.34
2025-08-20T16:11:50,27.59
2025-08-20T16:11:55,24.76
2025-08-20T16:12:00,24.71
2025-08-20T16:12:05,27.56
2025-08-20T16:12:10,26.22
2025-08-20T16:12:15,26.94
2025-08-20T16:12:20,25.15
2025-08-20T16:12:25,27.58
2025-08-20T16:12:30,27.86
2025-08-20T16:12:35,27.19
2025-08-20T16:12:40,27.42
2025-08-20T16:12:45,24.75
2025-08-20T16:12:50,26.14
2025-08-20T16:12:55,25.92
2025-08-20T16:13:00,24.34
2025-08-20T16:13:05,24.05
2025-08-20T16:13:10,27.17
2025-08-20T16:13:15,24.81
2025-08-20T16:13:20,24.02
2025-08-20T16:13:25,26.14
2025-08-20T16:13:30,25.13
2025-08-20T16:13:35,25.23
2025-08-20T16:13:40,25.05
2025-08-20T16:13:45,24.4
2025-08-20T16:13:50,24.77
2025-08-20T16:13:55,25.42
2025-08-20T16:14:00,25.8
2025-08-20T16:14:05,25.16
2025-08-20T16:14:10,26.91
2025-08-20T16:14:15,26.57
2025-08-20T16:14:20,27.62
2025-08-20T16:14:25,27.28
2025-08-20T16:14:30,27.38
2025-08-20T16:14:35,24.3
2025-08-20T16:14:40,24.39
2025-08-20T16:14:45,26.58
2025-08-20T16:14:50,26.13
2025-08-20T16:14:55,24.3
2025-08-20T16:15:00,24.56
2025-08-20T16:15:05,24.44
2025-08-20T16:15:10,24.88
2025-08-20T16:15:15,25.31
2025-08-20T16:15:20,27.39
2025-08-20T16:15:25,27.59
2025-08-20T16:15:30,25.98
2025-08-20T16:15:35,24.25
2025-08-20T16:15:40,24.01
2025-08-20T16:15:45,24.7
2025-08-20T16:15:50,26.97
2025-08-20T16:15:55,24.61
2025-08-20T16:16:00,24.79
2025-08-20T16:16:05,23.88
2025-08-20T16:16:10,26.89
2025-08-20T16:16:15,25.75
2025-08-20T16:16:20,24.42
2025-08-20T16:16:25,26.46
2025-08-20T16:16:30,23.82
2025-08-20T16:16:35,25.28
2025-08-20T16:16:40,26.21
2025-08-20T16:16:45,25.22
2025-08-20T16:16:50,26.06
2025-08-20T16:16:55,26.94
2025-08-20T16:17:00,27.71
2025-08-20T16:17:05,24.95
2025-08-20T16:17:10,27.09
2025-08-20T16:17:15,27.09
2025-08-20T16:17:20,26.92
2025-08-20T16:17:25,25.44
2025-08-20T16:17:30,25.91
2025-08-20T16:17:35,26.56
2025-08-20T16:17:40,24.76
2025-08-20T16:17:45,24.79
2025-08-20T16:17:50,26.0
2025-08-20T16:17:55,24.67
2025-08-20T16:18:00,25.37
2025-08-20T16:18:05,25.89
2025-08-20T16:18:10,27.46
2025-08-20T16:18:15,27.38
2025-08-20T16:18:20,24.73
2025-08-20T16:18:25,24.7
2025-08-20T16:18:30,25.8
2025-08-20T16:18:35,24.8
2025-08-20T16:18:40,25.56
2025-08-20T16:18:45,26.98
2025-08-20T16:18:50,24.46
2025-08-20T16:18:55,27.19
2025-08-20T16:19:00,26.28
2025-08-20T16:19:05,23.76
2025-08-20T16:19:10,27.0
2025-08-20T16:19:15,25.76
2025-08-20T16:19:20,25.63
2025-08-20T16:19:25,25.87
2025-08-20T16:19:30,25.42
2025-08-20T16:19:35,25.4
2025-08-20T16:19:40,27.34
2025-08-20T16:19:45,26.3
2025-08-20T16:19:50,23.98
2025-08-20T16:19:55,26.44
2025-08-20T16:20:00,23.83
2025-08-20T16:20:05,24.26
2025-08-20T16:20:10,26.39
2025-08-20T16:20:15,27.48
2025-08-20T16:20:20,26.99
2025-08-20T16:20:25,26.54
2025-08-20T16:20:30,26.73
2025-08-20T16:20:35,23.91
2025-08-20T16:20:40,24.55
2025-08-20T16:20:45,23.93
2025-08-20T16:20:50,27.07
2025-08-20T16:20:55,27.13
2025-08-20T16:21:00,26.84
2025-08-20T16:21:05,26.42
2025-08-20T16:21:10,27.04
2025-08-20T16:21:15,25.03
2025-08-20T16:21:20,23.99
2025-08-20T16:21:25,26.42
2025-08-20T16:21:30,26.07
2025-08-20T16:21:35,26.53
2025-08-20T16:21:40,26.58
2025-08-20T16:21:45,26.06
2025-08-20T16:21:50,27.07
2025-08-20T16:21:55,24.85
2025-08-20T16:22:00,26.96
2025-08-20T16:22:05,23.96
2025-08-20T16:22:10,27.51
2025-08-20T16:22:15,23.62
2025-08-20T16:22:20,27.32
2025-08-20T16:22:25,23.88
2025-08-20T16:22:30,24.89
2025-08-20T16:22:35,23.86
2025-08-20T16:22:40,26.75
2025-08-20T16:22:45,25.94
2025-08-20T16:22:50,26.64
2025-08-20T16:22:55,24.66
2025-08-20T16:23:00,27.35
2025-08-20T16:23:05,26.93
2025-08-20T16:23:10,24.42
2025-08-20T16:23:15,26.44
2025-08-20T16:23:20,23.63
2025-08-20T16:23:25,25.28
2025-08-20T16:23:30,23.74
2025-08-20T16:23:35,26.37
2025-08-20T16:23:40,25.16
2025-08-20T16:23:45,24.15
2025-08-20T16:23:50,27.03
2025-08-20T16:23:55,23.62
2025-08-20T16:24:00,23.78
2025-08-20T16:24:05,24.05
2025-08-20T16:24:10,27.08
2025-08-20T16:24:15,24.54
2025-08-20T16:24:20,26.93
2025-08-20T16:24:25,24.89
2025-08-20T16:24:30,24.78
2025-08-20T16:24:35,26.7
2025-08-20T16:24:40,24.07
2025-08-20T16:24:45,27.46
2025-08-20T16:24:50,25.74
2025-08-20T16:24:55,24.29
2025-08-20T16:25:00,26.44
2025-08-20T16:25:05,24.68
2025-08-20T16:25:10,25.29
2025-08-20T16:25:15,24.93
2025-08-20T16:25:20,24.54
2025-08-20T16:25:25,26.27
2025-08-20T16:25:30,27.19
2025-08-20T16:25:35,23.94
2025-08-20T16:25:40,25.78
2025-08-20T16:25:45,25.19
2025-08-20T16:25:50,26.63
2025-08-20T16:25:55,24.37
2025-08-20T16:26:00,26.74
2025-08-20T16:26:05,26.08
2025-08-20T16:26:10,26.41
2025-08-20T16:26:15,25.58
2025-08-20T16:26:20,23.74
2025-08-20T16:26:25,24.11
2025-08-20T16:26:30,23.5
2025-08-20T16:26:35,26.97
2025-08-20T16:26:40,25.55
2025-08-20T16:26:45,26.78
2025-08-20T16:26:50,23.82
2025-08-20T16:26:55,25.34
2025-08-20T16:27:00,25.65
2025-08-20T16:27:05,26.98
2025-08-20T16:27:10,26.22
2025-08-20T16:27:15,23.97
2025-08-20T16:27:20,26.47
2025-08-20T16:27:25,24.4
2025-08-20T16:27:30,24.14
2025-08-20T16:27:35,25.6
2025-08-20T16:27:40,25.2
2025-08-20T16:27:45,23.47
2025-08-20T16:27:50,24.53
2025-08-20T16:27:55,25.65
2025-08-20T16:28:00,26.21
2025-08-20T16:28:05,25.26
2025-08-20T16:28:10,24.2
2025-08-20T16:28:15,24.69
2025-08-20T16:28:20,27.02
2025-08-20T16:28:25,24.5
2025-08-20T16:28:30,26.96
2025-08-20T16:28:35,25.06
2025-08-20T16:28:40,23.44
2025-08-20T16:28:45,25.62
2025-08-20T16:28:50,23.62
2025-08-20T16:28:55,24.01
2025-08-20T16:29:00,26.88
2025-08-20T16:29:05,27.21
2025-08-20T16:29:10,26.23
2025-08-20T16:29:15,27.36
2025-08-20T16:29:20,25.9
2025-08-20T16:29:25,26.08
2025-08-20T16:29:30,24.93
2025-08-20T16:29:35,23.71
2025-08-20T16:29:40,23.76
2025-08-20T16:29:45,25.32
2025-08-20T16:29:50,27.11
2025-08-20T16:29:55,26.11
2025-08-20T16:30:00,24.58
2025-08-20T16:30:05,25.0
2025-08-20T16:30:10,25.69
2025-08-20T16:30:15,25.63
2025-08-20T16:30:20,25.04
2025-08-20T16:30:25,25.65
2025-08-20T16:30:30,25.05
2025-08-20T16:30:35,25.63
2025-08-20T16:30:40,24.97
2025-08-20T16:30:45,24.49
2025-08-20T16:30:50,23.97
2025-08-20T16:30:55,26.73
2025-08-20T16:31:00,24.49
2025-08-20T16:31:05,23.68
2025-08-20T16:31:10,26.71
2025-08-20T16:31:15,27.28
2025-08-20T16:31:20,23.79
2025-08-20T16:31:25,24.68
2025-08-20T16:31:30,24.93
2025-08-20T16:31:35,26.76
2025-08-20T16:31:40,24.7
2025-08-20T16:31:45,26.5
2025-08-20T16:31:50,23.58
2025-08-20T16:31:55,27.32
2025-08-20T16:32:00,24.14
2025-08-20T16:32:05,25.42
2025-08-20T16:32:10,25.09
2025-08-20T16:32:15,25.62
2025-08-20T16:32:20,23.6
2025-08-20T16:32:25,25.78
2025-08-20T16:32:30,26.71
2025-08-20T16:32:35,23.5
2025-08-20T16:32:40,24.9
2025-08-20T16:32:45,25.94
2025-08-20T16:32:50,24.93
2025-08-20T16:32:55,27.21
2025-08-20T16:33:00,26.32
2025-08-20T16:33:05,26.43
2025-08-20T16:33:10,26.93
2025-08-20T16:33:15,24.22
2025-08-20T16:33:20,23.94
2025-08-20T16:33:25,24.61
2025-08-20T16:33:30,24.09
2025-08-20T16:33:35,24.48
2025-08-20T16:33:40,23.68
2025-08-20T16:33:45,25.87
2025-08-20T16:33:50,24.45
2025-08-20T16:33:55,26.93
2025-08-20T16:34:00,24.72
2025-08-20T16:34:05,25.76
2025-08-20T16:34:10,24.64
2025-08-20T16:34:15,23.41
2025-08-20T16:34:20,25.95
2025-08-20T16:34:25,25.57
2025-08-20T16:34:30,24.54
2025-08-20T16:34:35,23.41
2025-08-20T16:34:40,24.42
2025-08-20T16:34:45,25.04
2025-08-20T16:34:50,26.49
2025-08-20T16:34:55,24.8
2025-08-20T16:35:00,24.3
2025-08-20T16:35:05,23.53
2025-08-20T16:35:10,24.65
2025-08-20T16:35:15,24.31
2025-08-20T16:35:20,24.01
2025-08-20T16:35:25,24.77
2025-08-20T16:35:30,25.34
2025-08-20T16:35:35,25.2
2025-08-20T16:35:40,25.85
2025-08-20T16:35:45,24.16
2025-08-20T16:35:50,23.83
2025-08-20T16:35:55,23.59
2025-08-20T16:36:00,25.66
2025-08-20T16:36:05,24.88
2025-08-20T16:36:10,24.54
2025-08-20T16:36:15,24.25
2025-08-20T16:36:20,25.7
2025-08-20T16:36:25,26.93
2025-08-20T16:36:30,25.43
2025-08-20T16:36:35,26.88
2025-08-20T16:36:40,23.62
2025-08-20T16:36:45,27.01
2025-08-20T16:36:50,24.99
2025-08-20T16:36:55,26.77
2025-08-20T16:37:00,25.48
2025-08-20T16:37:05,23.19
2025-08-20T16:37:10,25.03
2025-08-20T16:37:15,23.96
2025-08-20T16:37:20,26.39
2025-08-20T16:37:25,23.69
2025-08-20T16:37:30,27.07
2025-08-20T16:37:35,23.62
2025-08-20T16:37:40,23.65
2025-08-20T16:37:45,25.24
2025-08-20T16:37:50,24.82
2025-08-20T16:37:55,27.07
2025-08-20T16:38:00,24.66
2025-08-20T16:38:05,24.12
2025-08-20T16:38:10,24.31
2025-08-20T16:38:15,25.6
2025-08-20T16:38:20,24.49
2025-08-20T16:38:25,26.94
2025-08-20T16:38:30,23.79
2025-08-20T16:38:35,24.9
2025-08-20T16:38:40,25.76
2025-08-20T16:38:45,24.38
2025-08-20T16:38:50,24.0
2025-08-20T16:38:55,26.69
2025-08-20T16:39:00,26.78
2025-08-20T16:39:05,25.82
2025-08-20T16:39:10,23.38
2025-08-20T16:39:15,24.67
2025-08-20T16:39:20,24.46
2025-08-20T16:39:25,24.39
2025-08-20T16:39:30,23.37
2025-08-20T16:39:35,26.62
2025-08-20T16:39:40,25.93
2025-08-20T16:39:45,25.32
2025-08-20T16:39:50,26.82
2025-08-20T16:39:55,24.55
2025-08-20T16:40:00,25.38
2025-08-20T16:40:05,25.48
2025-08-20T16:40:10,26.82
2025-08-20T16:40:15,26.13
2025-08-20T16:40:20,25.7
2025-08-20T16:40:25,23.39
2025-08-20T16:40:30,25.08
2025-08-20T16:40:35,25.93
2025-08-20T16:40:40,24.36
2025-08-20T16:40:45,25.87
2025-08-20T16:40:50,26.12
2025-08-20T16:40:55,25.61
2025-08-20T16:41:00,26.24
2025-08-20T16:41:05,26.37
2025-08-20T16:41:10,24.7
2025-08-20T16:41:15,24.36
2025-08-20T16:41:20,25.54
2025-08-20T16:41:25,25.84
2025-08-20T16:41:30,26.46
2025-08-20T16:41:35,25.9
2025-08-20T16:41:40,26.46
2025-08-20T16:41:45,23.77
2025-08-20T16:41:50,23.14
2025-08-20T16:41:55,24.51
2025-08-20T16:42:00,23.25
2025-08-20T16:42:05,23.98
2025-08-20T16:42:10,25.46
2025-08-20T16:42:15,24.32
2025-08-20T16:42:20,25.21
2025-08-20T16:42:25,26.75
2025-08-20T16:42:30,23.58
2025-08-20T16:42:35,25.27
2025-08-20T16:42:40,23.46
2025-08-20T16:42:45,24.85
2025-08-20T16:42:50,24.81
2025-08-20T16:42:55,26.25
2025-08-20T16:43:00,25.39
2025-08-20T16:43:05,26.93
2025-08-20T16:43:10,24.03
2025-08-20T16:43:15,23.19
2025-08-20T16:43:20,26.4
2025-08-20T16:43:25,23.76
2025-08-20T16:43:30,26.36
2025-08-20T16:43:35,25.96
2025-08-20T16:43:40,26.78
2025-08-20T16:43:45,24.96
2025-08-20T16:43:50,25.81
2025-08-20T16:43:55,26.66
2025-08-20T16:44:00,24.87
2025-08-20T16:44:05,25.24
2025-08-20T16:44:10,23.16
2025-08-20T16:44:15,22.99
2025-08-20T16:44:20,25.78
2025-08-20T16:44:25,24.81
2025-08-20T16:44:30,25.36
2025-08-20T16:44:35,23.09
2025-08-20T16:44:40,26.14
2025-08-20T16:44:45,24.69
2025-08-20T16:44:50,26.03
2025-08-20T16:44:55,25.48
2025-08-20T16:45:00,26.32
2025-08-20T16:45:05,25.37
2025-08-20T16:45:10,24.49
2025-08-20T16:45:15,24.54
2025-08-20T16:45:20,24.25
2025-08-20T16:45:25,23.17
2025-08-20T16:45:30,25.94
2025-08-20T16:45:35,24.71
2025-08-20T16:45:40,23.02
2025-08-20T16:45:45,26.6
2025-08-20T16:45:50,23.5
2025-08-20T16:45:55,24.47
2025-08-20T16:46:00,23.04
2025-08-20T16:46:05,25.42
2025-08-20T16:46:10,24.27
2025-08-20T16:46:15,25.28
2025-08-20T16:46:20,23.1
2025-08-20T16:46:25,26.42
2025-08-20T16:46:30,24.47
2025-08-20T16:46:35,26.83
2025-08-20T16:46:40,24.71
2025-08-20T16:46:45,23.57
2025-08-20T16:46:50,24.52
2025-08-20T16:46:55,22.91
2025-08-20T16:47:00,25.11
2025-08-20T16:47:05,25.45
2025-08-20T16:47:10,26.08
2025-08-20T16:47:15,23.3
2025-08-20T16:47:20,23.32
2025-08-20T16:47:25,26.16
2025-08-20T16:47:30,23.16
2025-08-20T16:47:35,24.34
2025-08-20T16:47:40,24.28
2025-08-20T16:47:45,25.99
2025-08-20T16:47:50,24.64
2025-08-20T16:47:55,26.35
2025-08-20T16:48:00,24.11
2025-08-20T16:48:05,23.94
2025-08-20T16:48:10,25.53
2025-08-20T16:48:15,24.48
2025-08-20T16:48:20,24.37
2025-08-20T16:48:25,26.75
2025-08-20T16:48:30,24.9
2025-08-20T16:48:35,23.91
2025-08-20T16:48:40,24.04
2025-08-20T16:48:45,23.19
2025-08-20T16:48:50,26.34
2025-08-20T16:48:55,25.1
2025-08-20T16:49:00,23.36
2025-08-20T16:49:05,24.05
2025-08-20T16:49:10,25.56
2025-08-20T16:49:15,26.1
2025-08-20T16:49:20,24.56
2025-08-20T16:49:25,22.81
2025-08-20T16:49:30,22.91
2025-08-20T16:49:35,23.88
2025-08-20T16:49:40,23.69
2025-08-20T16:49:45,26.04
2025-08-20T16:49:50,24.34
2025-08-20T16:49:55,25.24
2025-08-20T16:50:00,25.36
2025-08-20T16:50:05,24.73
2025-08-20T16:50:10,24.75
2025-08-20T16:50:15,24.56
2025-08-20T16:50:20,24.94
2025-08-20T16:50:25,25.79
2025-08-20T16:50:30,26.56
2025-08-20T16:50:35,25.1
2025-08-20T16:50:40,25.4
2025-08-20T16:50:45,26.67
2025-08-20T16:50:50,23.4
2025-08-20T16:50:55,23.7
2025-08-20T16:51:00,26.6
2025-08-20T16:51:05,22.83
2025-08-20T16:51:10,25.22
2025-08-20T16:51:15,23.31
2025-08-20T16:51:20,25.55
2025-08-20T16:51:25,23.91
2025-08-20T16:51:30,25.02
2025-08-20T16:51:35,26.6
2025-08-20T16:51:40,25.45
2025-08-20T16:51:45,25.43
2025-08-20T16:51:50,25.24
2025-08-20T16:51:55,23.78
2025-08-20T16:52:00,23.61
2025-08-20T16:52:05,23.44
2025-08-20T16:52:10,24.39
2025-08-20T16:52:15,25.7
2025-08-20T16:52:20,23.44
2025-08-20T16:52:25,24.98
2025-08-20T16:52:30,26.44
2025-08-20T16:52:35,23.78
2025-08-20T16:52:40,23.86
2025-08-20T16:52:45,24.24
2025-08-20T16:52:50,23.14
2025-08-20T16:52:55,23.01
2025-08-20T16:53:00,26.14
2025-08-20T16:53:05,25.35
2025-08-20T16:53:10,24.87
2025-08-20T16:53:15,26.24
2025-08-20T16:53:20,26.03
2025-08-20T16:53:25,23.55
2025-08-20T16:53:30,24.05
2025-08-20T16:53:35,26.08
2025-08-20T16:53:40,24.37
2025-08-20T16:53:45,24.65
2025-08-20T16:53:50,23.73
2025-08-20T16:53:55,22.67
2025-08-20T16:54:00,23.22
2025-08-20T16:54:05,25.19
2025-08-20T16:54:10,26.38
2025-08-20T16:54:15,22.75
2025-08-20T16:54:20,24.17
2025-08-20T16:54:25,25.55
2025-08-20T16:54:30,23.9
2025-08-20T16:54:35,24.01
2025-08-20T16:54:40,24.19
2025-08-20T16:54:45,24.28
2025-08-20T16:54:50,24.88
2025-08-20T16:54:55,24.51
2025-08-20T16:55:00,24.16
2025-08-20T16:55:05,24.13
2025-08-20T16:55:10,24.21
2025-08-20T16:55:15,24.99
2025-08-20T16:55:20,26.52
2025-08-20T16:55:25,23.4
2025-08-20T16:55:30,23.46
2025-08-20T16:55:35,26.33
2025-08-20T16:55:40,25.13
2025-08-20T16:55:45,24.07
2025-08-20T16:55:50,22.61
2025-08-20T16:55:55,25.51
2025-08-20T16:56:00,24.67
2025-08-20T16:56:05,23.89
2025-08-20T16:56:10,24.36
2025-08-20T16:56:15,25.64
2025-08-20T16:56:20,23.5
2025-08-20T16:56:25,24.0
2025-08-20T16:56:30,25.49
2025-08-20T16:56:35,24.01
2025-08-20T16:56:40,22.95
2025-08-20T16:56:45,24.03
2025-08-20T16:56:50,24.91
2025-08-20T16:56:55,24.93
2025-08-20T16:57:00,23.54
2025-08-20T16:57:05,25.35
2025-08-20T16:57:10,23.43
2025-08-20T16:57:15,24.2
2025-08-20T16:57:20,23.85
2025-08-20T16:57:25,25.43
2025-08-20T16:57:30,23.84
2025-08-20T16:57:35,25.98
2025-08-20T16:57:40,25.0
2025-08-20T16:57:45,25.02
2025-08-20T16:57:50,24.27
2025-08-20T16:57:55,23.4
2025-08-20T16:58:00,23.23
2025-08-20T16:58:05,24.59
2025-08-20T16:58:10,23.39
2025-08-20T16:58:15,25.17
2025-08-20T16:58:20,24.96
2025-08-20T16:58:25,23.62
2025-08-20T16:58:30,26.29
2025-08-20T16:58:35,25.27
2025-08-20T16:58:40,24.38
2025-08-20T16:58:45,25.9
2025-08-20T16:58:50,26.04
2025-08-20T16:58:55,22.95
2025-08-20T16:59:00,23.87
2025-08-20T16:59:05,24.13
